seqid	genome_id	gene_oid	cluster_id	definition	locus_tag	scaffold	len_aa
ecistem_2639763142_2642164900	2639763142	2642164900	21112	zinc-ribbon domain; This family consists of a single zinc ribbon domain, ie half of a pair as in family DZR. pfam12773.	Ga0069186_100529	Ga0069186_1005	255
ecistem_2639763142_2642164901	2639763142	2642164901	21112	Phage tail protein (Tail_P2_I); These sequences represent the family of phage P2 protein I and related tail proteins from a number of temperate phage of Gram-negative bacteria.	Ga0069186_100530	Ga0069186_1005	195
ecistem_2639763142_2642164902	2639763142	2642164902	21112		Ga0069186_100531	Ga0069186_1005	
ecistem_2639763142_2642164903	2639763142	2642164903	21112		Ga0069186_100532	Ga0069186_1005	
ecistem_2639763142_2642164904	2639763142	2642164904	21112		Ga0069186_100533	Ga0069186_1005	
ecistem_2639763142_2642164905	2639763142	2642164905	21112		Ga0069186_100534	Ga0069186_1005	
ecistem_2639763142_2642164906	2639763142	2642164906	21112		Ga0069186_100535	Ga0069186_1005	
ecistem_2639763142_2642164907	2639763142	2642164907	21112		Ga0069186_100536	Ga0069186_1005	
ecistem_2639763142_2642164908	2639763142	2642164908	21112	DNA polymerase III subunit gamma/tau; DNA polymerase III subunits gamma and tau; Provisional.	Ga0069186_100537	Ga0069186_1005	1028
ecistem_2639763142_2642164909	2639763142	2642164909	21112		Ga0069186_100538	Ga0069186_1005	53
ecistem_2639763142_2642164910	2639763142	2642164910	21112		Ga0069186_100539	Ga0069186_1005	168
ecistem_2639763142_2642164911	2639763142	2642164911	21112		Ga0069186_100540	Ga0069186_1005	
ecistem_2639763142_2642164912	2639763142	2642164912	21112		Ga0069186_100541	Ga0069186_1005	
ecistem_2639763142_2642164913	2639763142	2642164913	21112	Uncharacterized membrane protein  [Function unknown]; Predicted membrane protein [Function unknown].	Ga0069186_100542	Ga0069186_1005	450
ecistem_2639763142_2642164914	2639763142	2642164914	21112	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains [Signal transduction mechanisms, Transcription]; Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain [Signal transduction mechanisms / Transcription].	Ga0069186_100543	Ga0069186_1005	241
ecistem_2639763142_2642164915	2639763142	2642164915	21112	Domain of unknown function DUF11; A domain of unknown function found in multiple copies in several archaebacterial proteins. Conserved N-terminal lysine and C-terminal asparagine with central asp/glu suggests that many of these domain may contain an isopeptide bond.	Ga0069186_100544	Ga0069186_1005	1090
ecistem_2639763142_2642164916	2639763142	2642164916	21112		Ga0069186_100545	Ga0069186_1005	
ecistem_2639763142_2642164917	2639763142	2642164917	21112		Ga0069186_100546	Ga0069186_1005	
ecistem_2639763142_2642164918	2639763142	2642164918	21112	arginine deiminase; Provisional	Ga0069186_100547	Ga0069186_1005	419
ecistem_2639763142_2642164919	2639763142	2642164919	21112	arginine-ornithine antiporter; Members of this protein family are the arginine/ornithine antiporter, ArcD. This exchanger of ornithine for arginine occurs in a system with arginine deiminase, ornithine carbamoyltransferase, and carbamate kinase, with together turn arginine to ornithine with the generation of ATP and release of CO2. [Transport and binding proteins, Amino acids, peptides and amines]	Ga0069186_100548	Ga0069186_1005	480
ecistem_2639763142_2642164920	2639763142	2642164920	21112	Alpha-lytic protease prodomain; Alpha-lytic protease prodomain.	Ga0069186_100549	Ga0069186_1005	400
ecistem_2639763142_2642164921	2639763142	2642164921	21112	The substrate-binding domain of an ABC-type nickel/oligopeptide-like import system contains the type 2 periplasmic binding fold; This family represents the periplasmic substrate-binding domain of nickel/dipeptide/oligopeptide transport systems, which function in the import of nickel and peptides, and other closely related proteins. The oligopeptide-binding protein OppA is a periplasmic component of an ATP-binding cassette (ABC) transport system OppABCDEF consisting of five subunits: two homologous integral membrane proteins OppB and OppF that form the translocation pore; two homologous nucleotide-binding domains OppD and OppF that drive the transport process through binding and hydrolysis of ATP; and the substrate-binding protein or receptor OppA that determines the substrate specificity of the transport system. The dipeptide (DppA) and oligopeptide (OppA) binding proteins differ in several ways. The DppA binds dipeptides and some tripeptides and is involved in chemotaxis toward dipeptides, whereas the OppA binds peptides of a wide range of lengths (2-35 amino acid residues) and plays a role in recycling of cell wall peptides, which precludes any involvement in chemotaxis.  Similar to the ABC-type dipeptide and oligopeptide import systems, nickel transporter is comprised of five subunits NikABCDE: the two pore-forming integral inner membrane proteins NikB and NikC; the two inner membrane-associated proteins with ATPase activity NikD and NikE; and the periplasmic nickel binding NikA, which is the initial nickel receptor that controls the chemotactic response away from nickel.  Most of other periplasmic binding proteins are comprised of only two globular subdomains corresponding to domains I and III of the dipeptide/oligopeptide binding proteins. The structural topology of these domains is most similar to that of the type 2 periplasmic binding proteins (PBP2), which are responsible for the uptake of a variety of substrates such as phosphate, sulfate, polysaccharides, lysine/arginine/ornithine, and histidine.  The PBP2 bind their ligand in the cleft between these domains in a manner resembling a Venus flytrap. After binding their specific ligand with high affinity, they can interact with a cognate membrane transport complex comprised of two integral membrane domains and two cytoplasmically located ATPase domains. This interaction triggers the ligand translocation across the cytoplasmic membrane energized by ATP hydrolysis.  Besides transport proteins, the PBP2 superfamily includes the ligand binding domains of ionotropic glutamate receptors, LysR-type transcriptional regulators, and unorthodox sensor proteins involved in signal transduction.	Ga0069186_100550	Ga0069186_1005	317
ecistem_2643221584_2643927977	2643221584	2643927977	21364	Protein of unknown function (DUF1427); This family consists of several bacterial proteins of around 100 residues in length. The function of this family is unknown.	Ga0102187_106227	Ga0102187_106	92
ecistem_2643221584_2643927978	2643221584	2643927978	21364	YcaC related amidohydrolases; E.coli YcaC is an homooctameric hydrolase with unknown specificity. Despite its weak sequence similarity, it is structurally related to other amidohydrolases and shares conserved active site residues with them. Multimerisation interface seems not to be conserved in all members.	Ga0102187_106228	Ga0102187_106	222
ecistem_2643221584_2643927979	2643221584	2643927979	21364	DNA-binding transcriptional activator of the SARP family  [Signal transduction mechanisms]; DNA-binding transcriptional activator of the SARP family [Signal transduction mechanisms].	Ga0102187_106229	Ga0102187_106	294
ecistem_2643221584_2643927980	2643221584	2643927980	21364		Ga0102187_106230	Ga0102187_106	85
ecistem_2643221584_2643927981	2643221584	2643927981	21364		Ga0102187_106231	Ga0102187_106	
ecistem_2643221584_2643927982	2643221584	2643927982	21364		Ga0102187_106232	Ga0102187_106	273
ecistem_2643221584_2643927983	2643221584	2643927983	21364		Ga0102187_106233	Ga0102187_106	
ecistem_2643221584_2643927984	2643221584	2643927984	21364		Ga0102187_106234	Ga0102187_106	
ecistem_2643221584_2643927985	2643221584	2643927985	21364		Ga0102187_106235	Ga0102187_106	
ecistem_2643221584_2643927986	2643221584	2643927986	21364		Ga0102187_106236	Ga0102187_106	
ecistem_2643221584_2643927987	2643221584	2643927987	21364		Ga0102187_106237	Ga0102187_106	
ecistem_2643221584_2643927988	2643221584	2643927988	21364		Ga0102187_106238	Ga0102187_106	57
ecistem_2643221584_2643927989	2643221584	2643927989	21364		Ga0102187_106239	Ga0102187_106	
ecistem_2643221584_2643927990	2643221584	2643927990	21364		Ga0102187_106240	Ga0102187_106	
ecistem_2643221584_2643927991	2643221584	2643927991	21364	Endomembrane protein 70; Endomembrane protein 70.	Ga0102187_106241	Ga0102187_106	604
ecistem_2643221584_2643927992	2643221584	2643927992	21364		Ga0102187_106242	Ga0102187_106	
ecistem_2643221584_2643927993	2643221584	2643927993	21364		Ga0102187_106243	Ga0102187_106	
ecistem_2643221584_2643927994	2643221584	2643927994	21364	NHL repeat unit of beta-propeller proteins; The NHL(NCL-1, HT2A and LIN-41)-repeat is found in multiple tandem copies, typically as 6 instances. It is about 40 residues long and resembles the WD repeat and other beta-propeller structures. The repeats have a catalytic activity in Peptidyl-glycine alpha-amidating monooxygenase; proteolysis has shown that the Peptidyl-alpha-hydroxyglycine alpha-amidating lyase (PAL) activity is localized to the repeats. Tripartite motif-containing protein 32 interacts with the activation domain of Tat. This interaction is mediated by the NHL repeats.	Ga0102187_106244	Ga0102187_106	757
ecistem_2643221584_2643927995	2643221584	2643927995	21364		Ga0102187_106245	Ga0102187_106	514
ecistem_2643221584_2643927996	2643221584	2643927996	21364		Ga0102187_106246	Ga0102187_106	
ecistem_2643221584_2643927997	2643221584	2643927997	21364		Ga0102187_106247	Ga0102187_106	49
ecistem_2643221584_2643927998	2643221584	2643927998	21364		Ga0102187_106248	Ga0102187_106	293
ecistem_2643221584_2643927999	2643221584	2643927999	21364		Ga0102187_106249	Ga0102187_106	444
ecistem_2643221584_2643928000	2643221584	2643928000	21364		Ga0102187_106250	Ga0102187_106	1309
ecistem_2643221593_2643976890	2643221593	2643976890	21376	cell division protein FtsN; FtsN is a poorly conserved protein active in cell division in a number of Proteobacteria. The N-terminal 30 residue region tends to by Lys/Arg-rich, and is followed by a membrane-spanning region. This is followed by an acidic low-complexity region of variable length and a well-conserved C-terminal domain of two tandem regions matched by pfam05036 (Sporulation related repeat), found in several cell division and sporulation proteins. The role of FtsN as a suppressor for other cell division mutations is poorly understood; it may involve cell wall hydrolysis. [Cellular processes, Cell division]	Ga0102196_116353	Ga0102196_116	467
ecistem_2643221593_2643976891	2643221593	2643976891	21376		Ga0102196_116354	Ga0102196_116	248
ecistem_2643221593_2643976892	2643221593	2643976892	21376	Flavin-utilizing monoxygenases	Ga0102196_116355	Ga0102196_116	487
ecistem_2643221593_2643976893	2643221593	2643976893	21376		Ga0102196_116356	Ga0102196_116	97
ecistem_2643221593_2643976894	2643221593	2643976894	21376		Ga0102196_116357	Ga0102196_116	
ecistem_2643221593_2643976895	2643221593	2643976895	21376		Ga0102196_116358	Ga0102196_116	308
ecistem_2643221593_2643976896	2643221593	2643976896	21376		Ga0102196_116359	Ga0102196_116	
ecistem_2643221593_2643976897	2643221593	2643976897	21376		Ga0102196_116360	Ga0102196_116	
ecistem_2643221593_2643976898	2643221593	2643976898	21376		Ga0102196_116361	Ga0102196_116	
ecistem_2643221593_2643976899	2643221593	2643976899	21376		Ga0102196_116362	Ga0102196_116	
ecistem_2643221593_2643976900	2643221593	2643976900	21376		Ga0102196_116363	Ga0102196_116	
ecistem_2643221593_2643976901	2643221593	2643976901	21376		Ga0102196_116364	Ga0102196_116	59
ecistem_2643221593_2643976902	2643221593	2643976902	21376		Ga0102196_116365	Ga0102196_116	
ecistem_2643221593_2643976903	2643221593	2643976903	21376		Ga0102196_116366	Ga0102196_116	
ecistem_2643221593_2643976904	2643221593	2643976904	21376		Ga0102196_116367	Ga0102196_116	694
ecistem_2643221593_2643976905	2643221593	2643976905	21376		Ga0102196_116368	Ga0102196_116	
ecistem_2643221593_2643976906	2643221593	2643976906	21376		Ga0102196_116369	Ga0102196_116	
ecistem_2643221593_2643976907	2643221593	2643976907	21376	Phage tail protein (Tail_P2_I); These sequences represent the family of phage P2 protein I and related tail proteins from a number of temperate phage of Gram-negative bacteria.	Ga0102196_116370	Ga0102196_116	1006
ecistem_2643221593_2643976908	2643221593	2643976908	21376		Ga0102196_116371	Ga0102196_116	486
ecistem_2643221593_2643976909	2643221593	2643976909	21376		Ga0102196_116372	Ga0102196_116	454
ecistem_2643221593_2643976910	2643221593	2643976910	21376	ig-like, plexins, transcription factors; ig-like, plexins, transcription factors.	Ga0102196_116373	Ga0102196_116	319
ecistem_2643221593_2643976911	2643221593	2643976911	21376	Von Willebrand factor type A (vWA) domain was originally found in the blood coagulation protein von Willebrand factor (vWF). Typically, the vWA domain is made up of approximately 200 amino acid residues folded into a classic a/b para-rossmann type of fold. The vWA domain, since its discovery, has drawn great interest because of its widespread occurrence and its involvement in a wide variety of important cellular functions. These include basal membrane formation, cell migration, cell differentiation, adhesion, haemostasis, signaling, chromosomal stability, malignant transformation and in immune defenses  In integrins these domains form heterodimers while in vWF it forms multimers. There are different interaction surfaces of this domain as seen by the various molecules it complexes with. Ligand binding in most cases is mediated by the presence of a metal ion dependent adhesion site termed as the MIDAS motif that is a characteristic feature of most, if not all A domains.	Ga0102196_116374	Ga0102196_116	831
ecistem_2643221593_2643976912	2643221593	2643976912	21376		Ga0102196_116375	Ga0102196_116	724
ecistem_2643221593_2643976913	2643221593	2643976913	21376		Ga0102196_116376	Ga0102196_116	
ecistem_2643221593_2643976914	2643221593	2643976914	21376	DNA polymerase subunit Cdc27; This protein forms the C subunit of DNA polymerase delta. It carries the essential residues for binding to the Pol1 subunit of polymerase alpha, from residues 293-332, which are characterized by the motif D--G--VT, referred to as the DPIM motif. The first 160 residues of the protein form the minimal domain for binding to the B subunit, Cdc1, of polymerase delta, the final 10 C-terminal residues, 362-372, being the DNA sliding clamp, PCNA, binding motif.	Ga0102196_116377	Ga0102196_116	1073
ecistem_2643221593_2643976915	2643221593	2643976915	21376	Glycosyltransferase involved in cell wall bisynthesis [Cell wall/membrane/envelope biogenesis]; Glycosyltransferase [Cell envelope biogenesis, outer membrane].	Ga0102196_116378	Ga0102196_116	921
ecistem_2643221593_2643976916	2643221593	2643976916	21376	Methyltransferase domain; Members of this family are SAM dependent methyltransferases.	Ga0102196_116379	Ga0102196_116	222
ecistem_2643221754_2644815379	2643221754	2644815379	21487	maltose ABC transporter permease MalF; maltose transporter membrane protein; Provisional.	Ga0102272_11552	Ga0102272_11	547
ecistem_2643221754_2644815380	2643221754	2644815380	21487	ABC-type maltose transport system, permease component [Carbohydrate transport and metabolism]; ABC-type maltose transport systems, permease component [Carbohydrate transport and metabolism].	Ga0102272_11553	Ga0102272_11	328
ecistem_2643221754_2644815381	2643221754	2644815381	21487	Maltogenic Amylase, C-terminal domain; This is the C-terminal domain of Maltogenic amylase, an enzyme that hydrolyzes starch material. Maltogenic amylases are central to carbohydrate metabolism.	Ga0102272_11554	Ga0102272_11	640
ecistem_2643221754_2644815382	2643221754	2644815382	21487	Sec24-related protein; Provisional	Ga0102272_11555	Ga0102272_11	173
ecistem_2643221754_2644815383	2643221754	2644815383	21487		Ga0102272_11556	Ga0102272_11	
ecistem_2643221754_2644815384	2643221754	2644815384	21487		Ga0102272_11557	Ga0102272_11	430
ecistem_2643221754_2644815385	2643221754	2644815385	21487	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains [Signal transduction mechanisms, Transcription]; Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain [Signal transduction mechanisms / Transcription].	Ga0102272_11558	Ga0102272_11	208
ecistem_2643221754_2644815386	2643221754	2644815386	21487	DNA polymerase III subunits gamma and tau; Provisional	Ga0102272_11559	Ga0102272_11	1142
ecistem_2643221754_2644815387	2643221754	2644815387	21487		Ga0102272_11560	Ga0102272_11	
ecistem_2643221754_2644815388	2643221754	2644815388	21487		Ga0102272_11561	Ga0102272_11	
ecistem_2643221754_2644815389	2643221754	2644815389	21487	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	Ga0102272_11562	Ga0102272_11	225
ecistem_2643221754_2644815390	2643221754	2644815390	21487		Ga0102272_11563	Ga0102272_11	254
ecistem_2643221754_2644815391	2643221754	2644815391	21487		Ga0102272_11564	Ga0102272_11	721
ecistem_2643221754_2644815392	2643221754	2644815392	21487	Glutamine amidotransferases class-II (Gn-AT)_YafJ-type.  YafJ is a glutamine amidotransferase-like protein of unknown function found in prokaryotes, eukaryotes and archaea.  YafJ has a conserved structural fold similar to those of other class II glutamine amidotransferases including glucosamine-fructose 6-phosphate synthase (GLMS or GFAT), glutamine phosphoribosylpyrophosphate (Prpp) amidotransferase (GPATase),  asparagine synthetase B (AsnB), beta lactam synthetase (beta-LS) and glutamate synthase (GltS).  The YafJ fold is also somewhat similar to the Ntn (N-terminal nucleophile) hydrolase fold of the proteasomal alpha and beta subunits.	Ga0102272_11565	Ga0102272_11	281
ecistem_2643221754_2644815393	2643221754	2644815393	21487	DNA polymerase III subunit gamma/tau; DNA polymerase III subunits gamma and tau; Validated.	Ga0102272_11566	Ga0102272_11	1148
ecistem_2643221754_2644815394	2643221754	2644815394	21487		Ga0102272_11567	Ga0102272_11	
ecistem_2643221754_2644815395	2643221754	2644815395	21487		Ga0102272_11568	Ga0102272_11	
ecistem_2643221754_2644815396	2643221754	2644815396	21487		Ga0102272_11569	Ga0102272_11	150
ecistem_2643221754_2644815397	2643221754	2644815397	21487		Ga0102272_11570	Ga0102272_11	53
ecistem_2643221754_2644815398	2643221754	2644815398	21487	DNA polymerase III subunits gamma and tau; Validated	Ga0102272_11571	Ga0102272_11	904
ecistem_2643221754_2644815399	2643221754	2644815399	21487		Ga0102272_11572	Ga0102272_11	
ecistem_2643221754_2644815400	2643221754	2644815400	21487		Ga0102272_11573	Ga0102272_11	
ecistem_2643221754_2644815401	2643221754	2644815401	21487		Ga0102272_11574	Ga0102272_11	
ecistem_2643221754_2644815402	2643221754	2644815402	21487		Ga0102272_11575	Ga0102272_11	
ecistem_2643221754_2644815403	2643221754	2644815403	21487		Ga0102272_11576	Ga0102272_11	
ecistem_2643221754_2644815404	2643221754	2644815404	21487	Phage tail protein (Tail_P2_I); These sequences represent the family of phage P2 protein I and related tail proteins from a number of temperate phage of Gram-negative bacteria.	Ga0102272_11577	Ga0102272_11	197
ecistem_2643221754_2644815405	2643221754	2644815405	21487	zinc-ribbon domain; This family consists of a single zinc ribbon domain, ie half of a pair as in family DZR. pfam12773.	Ga0102272_11578	Ga0102272_11	467
ecistem_2643221754_2644815406	2643221754	2644815406	21487	S-adenosylmethionine-dependent methyltransferases (SAM or AdoMet-MTase), class I;  AdoMet-MTases are enzymes that use S-adenosyl-L-methionine (SAM or AdoMet) as a substrate for methyltransfer, creating the product S-adenosyl-L-homocysteine (AdoHcy). There are at least five structurally distinct families of AdoMet-MTases, class I being the largest and most diverse. Within this class enzymes can be classified by different substrate specificities (small molecules, lipids, nucleic acids, etc.) and different target atoms for methylation (nitrogen, oxygen, carbon, sulfur, etc.).	Ga0102272_11579	Ga0102272_11	381
ecistem_2643221754_2644815407	2643221754	2644815407	21487	ATP-, maltotriose- and DNA-dependent transcriptional regulator MalT [Transcription]; ATP-dependent transcriptional regulator [Transcription].	Ga0102272_11580	Ga0102272_11	828
ecistem_2643221865_2645298273	2643221865	2645298273	21564	The periplasmic-binding component of ABC transport systems specific for maltose and related polysaccharides; possess type 2 periplasmic binding fold; This subfamily represents the periplasmic binding component of ABC transport systems involved in uptake of polysaccharides including maltose, maltodextrin, and cyclodextrin. Members of this family belong to the type 2 periplasmic-binding fold superfamily. PBP2 is comprised of two globular subdomains connected by a flexible hinge and bind their ligand in the cleft between these domains in a manner resembling a Venus flytrap. The majority of PBP2 proteins function in the uptake of small soluble substrates in eubacteria and archaea. After binding their specific ligand with high affinity, they can interact with a cognate membrane transport complex comprised of two integral membrane domains and two cytoplasmically located ATPase domains. This interaction triggers the ligand translocation across the cytoplasmic membrane energized by ATP hydrolysis.	Ga0102325_107227	Ga0102325_107	412
ecistem_2643221865_2645298274	2643221865	2645298274	21564	maltose ABC transporter permease MalF; maltose transporter membrane protein; Provisional.	Ga0102325_107228	Ga0102325_107	540
ecistem_2643221865_2645298275	2643221865	2645298275	21564	ABC-type maltose transport system, permease component [Carbohydrate transport and metabolism]; ABC-type maltose transport systems, permease component [Carbohydrate transport and metabolism].	Ga0102325_107229	Ga0102325_107	325
ecistem_2643221865_2645298276	2643221865	2645298276	21564	Maltogenic Amylase, C-terminal domain; This is the C-terminal domain of Maltogenic amylase, an enzyme that hydrolyzes starch material. Maltogenic amylases are central to carbohydrate metabolism.	Ga0102325_107230	Ga0102325_107	669
ecistem_2643221865_2645298277	2643221865	2645298277	21564		Ga0102325_107231	Ga0102325_107	
ecistem_2643221865_2645298278	2643221865	2645298278	21564		Ga0102325_107232	Ga0102325_107	422
ecistem_2643221865_2645298279	2643221865	2645298279	21564	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains [Signal transduction mechanisms, Transcription]; Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain [Signal transduction mechanisms / Transcription].	Ga0102325_107233	Ga0102325_107	208
ecistem_2643221865_2645298280	2643221865	2645298280	21564		Ga0102325_107234	Ga0102325_107	1085
ecistem_2643221865_2645298281	2643221865	2645298281	21564		Ga0102325_107235	Ga0102325_107	
ecistem_2643221865_2645298282	2643221865	2645298282	21564		Ga0102325_107236	Ga0102325_107	
ecistem_2643221865_2645298283	2643221865	2645298283	21564	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	Ga0102325_107237	Ga0102325_107	252
ecistem_2643221865_2645298284	2643221865	2645298284	21564	DNA polymerase III subunit gamma/tau; DNA polymerase III subunits gamma and tau; Provisional.	Ga0102325_107238	Ga0102325_107	1132
ecistem_2643221865_2645298285	2643221865	2645298285	21564		Ga0102325_107239	Ga0102325_107	
ecistem_2643221865_2645298286	2643221865	2645298286	21564		Ga0102325_107240	Ga0102325_107	
ecistem_2643221865_2645298287	2643221865	2645298287	21564		Ga0102325_107241	Ga0102325_107	146
ecistem_2643221865_2645298288	2643221865	2645298288	21564		Ga0102325_107242	Ga0102325_107	53
ecistem_2643221865_2645298289	2643221865	2645298289	21564		Ga0102325_107243	Ga0102325_107	770
ecistem_2643221865_2645298290	2643221865	2645298290	21564		Ga0102325_107244	Ga0102325_107	
ecistem_2643221865_2645298291	2643221865	2645298291	21564		Ga0102325_107245	Ga0102325_107	
ecistem_2643221865_2645298292	2643221865	2645298292	21564		Ga0102325_107246	Ga0102325_107	
ecistem_2643221865_2645298293	2643221865	2645298293	21564		Ga0102325_107247	Ga0102325_107	
ecistem_2643221865_2645298294	2643221865	2645298294	21564		Ga0102325_107248	Ga0102325_107	
ecistem_2643221865_2645298295	2643221865	2645298295	21564	Phage tail protein (Tail_P2_I); These sequences represent the family of phage P2 protein I and related tail proteins from a number of temperate phage of Gram-negative bacteria.	Ga0102325_107249	Ga0102325_107	192
ecistem_2643221865_2645298296	2643221865	2645298296	21564	large tegument protein UL36; Provisional	Ga0102325_107250	Ga0102325_107	445
ecistem_2643221865_2645298297	2643221865	2645298297	21564	ATP-, maltotriose- and DNA-dependent transcriptional regulator MalT [Transcription]; ATP-dependent transcriptional regulator [Transcription].	Ga0102325_107251	Ga0102325_107	912
ecistem_2643221865_2645298300	2643221865	2645298300	21564	Anti-sigma-K factor rskA; This domain, formerly known as DUF2337, is the anti-sigma-K factor, RskA. In Mycobacterium tuberculosis the protein positively regulates expression of the antigenic proteins MPB70 and MPB83.	Ga0102325_107254	Ga0102325_107	269
ecistem_2645727693_2646565861	2645727693	2646565861	21818	haemagglutination activity domain; This domain is suggested to be a carbohydrate- dependent haemagglutination activity site. It is found in a range of haemagglutinins and haemolysins.	Ga0098710_101518	Ga0098710_1015	4140
ecistem_2645727693_2646565862	2645727693	2646565862	21818	Trypsin-like peptidase domain; This family includes trypsin-like peptidase domains.	Ga0098710_101519	Ga0098710_1015	250
ecistem_2645727693_2646565863	2645727693	2646565863	21818		Ga0098710_101520	Ga0098710_1015	159
ecistem_2645727693_2646565864	2645727693	2646565864	21818	periplasmic serine protease, Do/DeqQ family; This family consists of a set proteins various designated DegP, heat shock protein HtrA, and protease DO. The ortholog in Pseudomonas aeruginosa is designated MucD and is found in an operon that controls mucoid phenotype. This family also includes the DegQ (HhoA) paralog in E. coli which can rescue a DegP mutant, but not the smaller DegS paralog, which cannot. Members of this family are located in the periplasm and have separable functions as both protease and chaperone. Members have a trypsin domain and two copies of a PDZ domain. This protein protects bacteria from thermal and other stresses and may be important for the survival of bacterial pathogens.// The chaperone function is dominant at low temperatures, whereas the proteolytic activity is turned on at elevated temperatures. [Protein fate, Protein folding and stabilization, Protein fate, Degradation of proteins, peptides, and glycopeptides]	Ga0098710_101521	Ga0098710_1015	480
ecistem_2645727693_2646565865	2645727693	2646565865	21818		Ga0098710_101522	Ga0098710_1015	
ecistem_2645727693_2646565866	2645727693	2646565866	21818		Ga0098710_101523	Ga0098710_1015	287
ecistem_2645727693_2646565867	2645727693	2646565867	21818		Ga0098710_101524	Ga0098710_1015	
ecistem_2645727693_2646565868	2645727693	2646565868	21818		Ga0098710_101525	Ga0098710_1015	
ecistem_2645727693_2646565869	2645727693	2646565869	21818		Ga0098710_101526	Ga0098710_1015	
ecistem_2645727693_2646565870	2645727693	2646565870	21818		Ga0098710_101527	Ga0098710_1015	
ecistem_2645727693_2646565871	2645727693	2646565871	21818		Ga0098710_101528	Ga0098710_1015	
ecistem_2645727693_2646565872	2645727693	2646565872	21818		Ga0098710_101529	Ga0098710_1015	
ecistem_2645727693_2646565873	2645727693	2646565873	21818		Ga0098710_101530	Ga0098710_1015	
ecistem_2645727693_2646565874	2645727693	2646565874	21818		Ga0098710_101531	Ga0098710_1015	
ecistem_2645727693_2646565875	2645727693	2646565875	21818		Ga0098710_101532	Ga0098710_1015	
ecistem_2645727693_2646565876	2645727693	2646565876	21818		Ga0098710_101533	Ga0098710_1015	
ecistem_2645727693_2646565877	2645727693	2646565877	21818		Ga0098710_101534	Ga0098710_1015	112
ecistem_2645727693_2646565878	2645727693	2646565878	21818		Ga0098710_101535	Ga0098710_1015	
ecistem_2645727693_2646565879	2645727693	2646565879	21818		Ga0098710_101536	Ga0098710_1015	
ecistem_2645727693_2646565880	2645727693	2646565880	21818	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family [Cell wall/membrane/envelope biogenesis, Cell cycle control, cell division, chromosome partitioning, Signal transduction mechanisms]; ATPases of the AAA+ class [Posttranslational modification, protein turnover, chaperones].	Ga0098710_101537	Ga0098710_1015	449
